0.75224,0.016424,0,0.27179,1,0.48247,0.72533
0.10725,0,0.088373,0.63583,0.87261,1,0.36899
0.075968,0.18535,0,0.33437,0.98763,1,0.29744
0.98098,0.88041,0.20694,0,0.80458,1,0.36553
0.5171,0.56086,0,0.70511,1,0.56536,0.58448
0.10748,0.56986,0.6232,0,0.26946,1,0.45186
0.09035,0.1035,0,0.33819,0.94023,0.89173,1
0.57405,0.018283,0.31853,1,0.73022,0.52657,0
0.64939,0.092213,0.61749,0,0.31717,0.79722,1
0.49177,1,0.37461,0,0.74255,0.7823,0.4604
0,0.55135,1,0.24321,0.24641,0.30559,0.85978
0.28992,0.32252,0,0.31466,0.32663,0.43883,1
0.79912,0.88823,1,0.26208,0,0.58579,0.058196
0.56978,0.80591,0.8164,0,0.3654,1,0.94196
0.32468,0.87168,1,0.39495,0,0.74295,0.86985
1,0,0.44719,0.04888,0.55511,0.027807,0.99552
0.88309,0.58944,0.43683,0.29628,1,0.18785,0
0.54854,0,0.47712,1,0.094383,0.40836,0.90316
0.27804,0.21237,0.078065,0,0.31981,1,0.049504
1,0.86008,0,0.18413,0.56819,0.76322,0.68509
1,0.37694,0,0.14483,0.30183,0.49091,0.51559
1,0.46155,0,0.7325,0.67068,0.39384,0.741
1,0.60266,0,0.24982,0.79752,0.6953,0.68937
0.8241,0.23591,0,0.60553,1,0.56678,0.34589
1,0.48193,0.26906,0.32591,0.77212,0,0.4678
0.20144,0.37621,1,0.24338,0,0.71463,0.7033
0,1,0.34741,0.015367,0.2325,0.76777,0.29571
0.23248,0.61311,0.81801,0.19614,0,0.78035,1
1,0.46032,0.42418,0.51351,0,0.23929,0.42651
1,0.61969,0.72885,0,0.41462,0.63616,0.85701
0.49562,0,0.54172,0.91311,0.28884,0.3988,1
0.67233,0.41276,0.27765,0.25276,1,0.57498,0
0,0.57014,1,0.54561,0.5331,0.12828,0.3366
0,0.40699,0.78538,0.70178,1,0.65125,0.50474
0,0.2701,0.70136,1,0.88602,0.65289,0.73976
1,0.96041,0.58315,0.50834,0.065722,0,0.087117
0,0.2677,1,0.84253,0.32691,0.031829,0.21318
0,0.26202,1,0.63347,0.70479,0.80667,0.38949
0,0.50271,1,0.63598,0.5796,0.14167,0.43104
0.97133,0.68317,0.69339,0.34867,0.29494,0,1
0.49655,0.65072,1,0.65859,0.25835,0,0.16552
0.57121,0.43051,0.45884,0.63797,1,0,0.057924
0.30966,0.56245,0.61148,0.77481,1,0.7461,0
0.6368,0.29897,0,1,0.82721,0.41161,0.20512
1,0.22124,0.039254,0,0.57726,0.45627,0.83077
0.31948,0,0.45747,1,0.77014,0.75816,0.62057
0.16122,0,0.58223,0.60928,1,0.5922,0.064907
0.51396,0,0.45117,1,0.40051,0.066836,0.27221
0.55103,0.49582,0.94488,0.034824,0,0.028135,1
0.46738,1,0.31721,0,0.33175,0.51986,0.7835
0.3925,1,0.14451,0.2103,0.56551,0,0.14542
0.37288,0.42649,0.38095,0.46098,0,0.31519,1
0.0092867,0.93453,1,0.090352,0.38487,0,0.033012
1,0.65976,0.55787,0.26852,0,0.094724,0.69334
0.43835,0.8533,1,0.57404,0,0.38172,0.81027
0,0.11066,0.58716,0.23886,0.13582,0.47945,1
1,0.70099,0.78679,0.43659,0.84451,0.4452,0
0.28469,0.24713,0.3474,1,0.47279,0.43592,0
0,0.24972,0.89034,0.92932,1,0.1987,0.94351
1,0.47972,0.23307,0,0.46155,0.42516,0.73359
0,0.11485,0.83693,0.20552,0.17828,1,0.10949
0.66153,1,0,0.50561,0.51263,0.3772,0.60162
0,0.062259,0.63474,0.32254,0.033251,0.51906,1
0,0.35458,0.9995,0.56706,0.99449,1,0.57924
0.56701,0,0.37804,1,0.11603,0.68978,0.53921
0.065392,0.37212,0.7972,0.64031,1,0.65252,0
0.17818,0.73015,1,0.41416,0.2023,0,0.60656
1,0.17034,0.252,0.7045,0.48965,0.51583,0
0.47009,0.49544,0.5647,0,0.83278,1,0.22684
0,0.79445,0.56064,0.67269,0.67067,0.58784,1
0.0086427,0.23628,0.90437,0.2809,0,0.20321,1
0.54427,0.38622,0,0.054618,1,0.44498,0.45706
0.24876,0.5921,1,0.31332,0,0.49137,0.22203
0.20271,1,0.5834,0.3481,0,0.93968,0.75341
0,0.58108,1,0.6965,0.50341,0.54028,0.89879
0.34872,0.70361,0.88566,0,0.46587,1,0.85759
1,0.99687,0.92827,0.99195,0,0.13853,0.81009
0.72926,0.96664,1,0.40318,0,0.28067,0.31423
0.099464,0.80788,1,0.31933,0,0.24411,0.72162
0.29583,0.63635,1,0.64855,0.57823,0.69362,0
0.021266,1,0.56203,0,0.4515,0.7814,0.0075963
0,0.60498,0.88666,1,0.40491,0.57647,0.67389
