0,-0.35411,-0.96394,2.8365
0,-0.73397,0.82906,6.6866
0,0.43539,-0.60099,-0.65158
0,1.6285,0.49117,3.4099
0,1.206,-5.6103,-20.551
0,-1.9122,-5.5041,-4.3641
0,0.87868,0.4046,11.435
0,2.0642,2.8546,21.126
