subID, run, pres_order, foundation, vigfile, vignum, vigtext, moral_decision, trialstart_raw, trialstart_zeroed, trialstart_TR, trialdur, RT, intended_jitter, ITI_start_raw, ITI_start_zeroed, ITI_start_TR, ITI_duration, ITI_accuracy
30,1,99999,99999,99999,99999,99999,99999,8,0,0,1,99999,99999,9,1,0.5,1,99999
30,1,1, carep, carephys13.jpg,43, You_see_a_teacher_hitting_a_student's_hand_with_a_ruler_for_falling_asleep_in_class.,4,10.088067,2.088067,1.044034,6,4.339578,3,16.08993,8.08993,4.044965,3.010163,1
30,1,2, pur, pur03.jpg,93, You_see_a_drunk_elderly_man_offering_to_have_oral_sex_with_anyone_in_the_bar.,4,19.288153,11.288153,5.644076,6,4.46644,4.50E+00,25.289247,17.289247,8.644623,4.501397,1
30,1,3, pur, pur04.jpg,94, You_see_a_teenager_urinating_in_the_wave_pool_at_a_crowded_amusement_park.,4,29.821437,21.821437,10.910719,6,4.974045,3,35.821515,27.821515,13.910758,3.001187,1
30,1,4, auth, auth14.jpg,14, You_see_a_student_stating_that_her_professor_is_a_fool_during_an_afternoon_class.,2,38.854804,30.854804,15.427402,6,4.490604,4.50E+00,44.854907,36.854907,18.427453,4.501477,1
30,1,5, auth, auth10.jpg,10, You_see_a_teaching_assistant_talking_back_to_the_teacher_in_front_of_the_classroom.,3,49.421534,41.421534,20.710767,6,4.973777,4.50E+00,55.421563,47.421563,23.710782,4.501473,1
30,1,6, loy, loy01.jpg,76, You_see_an_employee_joking_with_competitors_about_how_bad_his_company_did_last_year.,2,59.938246,51.938246,25.969123,6,5.820712,7.50E+00,65.93831,57.93831,28.969155,7.501679,1
30,1,7, pur, pur01.jpg,91, You_see_a_man_having_sex_with_a_frozen_chicken_before_cooking_it_for_dinner.,4,73.455002,65.455002,32.727501,6,4.480706,3,79.455054,71.455054,35.727527,3.00134,1
30,1,8, lib, lib10.jpg,70, You_see_a_public_leader_on_TV_trying_to_ban_the_wearing_of_hooded_sweatshirts.,3,82.471673,74.471673,37.235837,6,4.964852,7.50E+00,88.471749,80.471749,40.235875,7.50163,1
30,1,9, loy, loy05.jpg,80, You_see_the_US_Ambassador_joking_in_Great_Britain_about_the_stupidity_of_Americans.,4,96.005067,88.005067,44.002534,6,4.42132,6,102.005205,94.005205,47.002602,6.001466,1
30,1,10, carep, carephys11.jpg,41, You_see_a_boy_placing_a_thumbtack_sticking_up_on_the_chair_of_another_student.,3,108.055105,100.055105,50.027552,6,4.28994,9,114.055138,106.055138,53.027569,9.001887,0.833333
30,1,11, lib, lib01.jpg,61, You_see_a_man_telling_his_fiancee_that_she_has_to_switch_to_his_political_party.,2,123.071862,115.071862,57.535931,6,4.93108,6,129.071969,121.071969,60.535984,6.001618,1
30,1,12, pur, pur09.jpg,99, You_see_an_employee_at_a_morgue_eating_his_pepperoni_pizza_off_of_a_dead_body.,4,135.105211,127.105211,63.552605,6,4.208844,3,141.105283,133.105283,66.552641,3.001198,1
30,1,13, fair, fair09.jpg,54, You_see_a_woman_getting_hired_only_because_her_father_is_close_friends_with_the_boss.,3,144.17189,136.17189,68.085945,6,4.84686,3,150.171917,142.171917,71.085958,3.001237,1
30,1,14, carep, carephys05.jpg,35, You_see_a_man_lashing_his_pony_with_a_whip_for_breaking_loose_from_its_pen.,2,153.205259,145.205259,72.60263,6,4.796364,6,159.205325,151.205325,75.602662,6.001539,1
30,1,15, carem, careemo10.jpg,25, You_see_a_man_loudly_telling_his_wife_that_the_dinner_she_cooked_tastes_awful.,3,165.255314,157.255314,78.627657,6,5.461951,3,171.255362,163.255362,81.627681,3.001149,1
30,1,16, carem, careemo15.jpg,30, You_see_a_man_laughing_at_a_disabled_co-worker_while_at_an_office_softball_game.,4,174.272012,166.272012,83.136006,6,4.292165,4.50E+00,180.272061,172.272061,86.136031,4.501411,1
30,1,17, auth, auth11.jpg,11, You_see_a_staff_member_talking_loudly_and_interrupting_the_mayor's_speech_to_the_public.,3,184.805388,176.805388,88.402694,6,4.353603,4.50E+00,190.805431,182.805431,91.402715,4.501455,1
30,1,18, socn, socnorm11.jpg,116, You_see_someone_driving_around_in_a_dirty_car_that_has_not_been_washed_recently.,1,195.338759,187.338759,93.669379,6,4.315116,4.50E+00,201.338795,193.338795,96.669398,4.501478,1
30,1,19, carem, careemo12.jpg,27, You_see_a_woman_clearly_avoiding_sitting_next_to_an_obese_woman_on_the_bus.,2,205.872143,197.872143,98.936072,6,4.781495,6,211.872185,203.872185,101.936092,6.00151,1
30,1,20, carep, carephys10.jpg,40, You_see_a_girl_throwing_her_hot_coffee_on_a_woman_who_is_dating_her_ex-boyfriend.,4,217.905526,209.905526,104.952763,6,4.305059,3,223.905607,215.905607,107.952804,3.001189,1
30,1,21, lib, lib05.jpg,65, You_see_a_man_telling_his_girlfriend_that_she_must_convert_to_his_religion.,3,226.938884,218.938884,109.469442,6,4.129431,7.50E+00,232.939001,224.939001,112.469501,7.501716,1
30,1,22, socn, socnorm10.jpg,115, You_see_a_man_walking_down_a_dark_hallway_while_still_wearing_his_sunglasses.,1,240.455614,232.455614,116.227807,6,4.166522,3,246.455667,238.455667,119.227833,3.001244,1
30,1,23, loy, loy09.jpg,84, You_see_a_class_president_saying_on_TV_that_her_rival_college_is_a_better_school.,3,249.505625,241.505625,120.752812,6,4.013261,6,255.505671,247.505671,123.752835,6.001574,1
30,1,24, loy, loy07.jpg,82, You_see_a_teacher_publicly_saying_she_hopes_another_school_wins_the_math_contest.,4,261.522369,253.522369,126.761184,6,3.816725,4.50E+00,267.522402,259.522402,129.761201,4.501339,0.666667
30,1,25, carem, careemo13.jpg,28, You_see_a_girl_telling_a_boy_that_his_older_brother_is_much_more_attractive_than_him.,4,272.039062,264.039062,132.019531,6,3.826569,6,278.039102,270.039102,135.019551,6.001484,1
30,1,26, fair, fair01.jpg,46, You_see_a_student_copying_a_classmate's_answer_sheet_on_a_makeup_final_exam.,1,284.055797,276.055797,138.027899,6,5.13067,4.50E+00,290.055868,282.055868,141.027934,4.501314,1
