subID, run, pres_order, foundation, vigfile, vignum, vigtext, moral_decision, trialstart_raw, trialstart_zeroed, trialstart_TR, trialdur, RT, intended_jitter, ITI_start_raw, ITI_start_zeroed, ITI_start_TR, ITI_duration, ITI_accuracy
18,1,99999,99999,99999,99999,99999,99999,8,0,0,1,99999,99999,9,1,0.5,1,99999
18,1,1, lib, lib04.jpg,64, You_see_a_manager_coercing_her_employees_into_eating_at_her_brother's_diner.,2,10.067501,2.067501,1.03375,6,5.613098,4.50E+00,16.068075,8.068075,4.034037,4.505786,1
18,1,2, carep, carephys09.jpg,39, You_see_a_woman_throwing_a_stapler_at_her_colleague_who_is_snoring_during_her_talk.,3,20.700536,12.700536,6.350268,6,5.099695,4.50E+00,26.70058,18.70058,9.35029,4.501963,1
18,1,3, loy, loy11.jpg,86, You_see_a_college_president_singing_a_rival_school's_fight_song_during_a_pep_rally.,2,31.233831,23.233831,11.616915,6,5.747465,3,37.23387,29.23387,14.616935,3.001203,1
18,1,4, carep, carephys14.jpg,44, You_see_a_woman_spanking_her_child_with_a_spatula_for_getting_bad_grades_in_school.,4,40.267182,32.267182,16.133591,6,4.058515,6,46.267303,38.267303,19.133651,6.001566,1
18,1,5, carem, careemo06.jpg,21, You_see_a_girl_laughing_when_she_realizes_her_friend's_dad_is_the_janitor.,3,52.283857,44.283857,22.141928,6,4.396086,6,58.283888,50.283888,25.141944,6.001465,1
18,1,6, auth, auth06.jpg,6, You_see_a_boy_spray-painting_anarchy_symbols_on_the_side_of_the_police_station.,3,64.317145,56.317145,28.158573,6,5.080006,6,70.317209,62.317209,31.158605,6.001537,0.5
18,1,7, carep, carephys13.jpg,43, You_see_a_teacher_hitting_a_student's_hand_with_a_ruler_for_falling_asleep_in_class.,4,76.367153,68.367153,34.183576,6,4.589105,4.50E+00,82.367218,74.367218,37.183609,4.501383,1
18,1,8, pur, pur02.jpg,92, You_see_a_family_eating_the_carcass_of_their_pet_dog_that_had_been_run_over.,4,86.900438,78.900438,39.450219,6,3.943397,4.50E+00,92.900526,84.900526,42.450263,4.501339,0.666667
18,1,9, auth, auth02.jpg,2, You_see_a_woman_refusing_to_stand_when_the_judge_walks_into_the_courtroom.,2,97.417066,89.417066,44.708533,6,5.374765,9,103.417079,95.417079,47.708539,9.001761,1
