subID, run, pres_order, foundation, vigfile, vignum, vigtext, moral_decision, trialstart_raw, trialstart_zeroed, trialstart_TR, trialdur, RT, intended_jitter, ITI_start_raw, ITI_start_zeroed, ITI_start_TR, ITI_duration, ITI_accuracy
25,1,99999,99999,99999,99999,99999,99999,8,0,0,1,99999,99999,9,1,0.5,1,99999
25,1,1, socn, socnorm02.jpg,107, You_see_a_man_staying_inside_his_home_with_the_shades_drawn_on_a_rare_sunny_day.,2,10.035808,2.035808,1.017904,6,5.393345,7.50E+00,16.036338,8.036338,4.018169,7.505769,1
25,1,2, lib, lib14.jpg,74, You_see_a_teenager_at_a_cafeteria_forcing_a_younger_student_to_pay_for_her_lunch.,4,23.585531,15.585531,7.792766,6,5.001194,4.50E+00,29.585562,21.585562,10.792781,4.501695,0.666667
25,1,3, auth, auth03.jpg,3, You_see_a_girl_repeatedly_interrupting_her_teacher_as_he_explains_a_new_concept.,3,34.102141,26.102141,13.051071,6,5.040481,4.50E+00,40.102173,32.102173,16.051087,4.50135,1
25,1,4, lib, lib08.jpg,68, You_see_a_boss_pressuring_employees_to_buy_goods_from_her_family's_general_store.,3,44.618786,36.618786,18.309393,6,5.999846,4.50E+00,50.618803,42.618803,21.309402,4.501352,1
25,1,5, fair, fair01.jpg,46, You_see_a_student_copying_a_classmate's_answer_sheet_on_a_makeup_final_exam.,4,55.135463,47.135463,23.567731,6,4.840767,7.50E+00,61.135498,53.135498,26.567749,7.501707,1
25,1,6, pur, pur10.jpg,100, You_see_a_girl_and_her_sister_making_out_with_each_other_just_for_practice.,4,68.652141,60.652141,30.32607,6,4.647041,3,74.652233,66.652233,33.326117,3.001213,1
25,1,7, fair, fair11.jpg,56," You_see_a_girl_taking_all_the_Halloween_candy_from_a_bowl,_leaving_none_for_others.",3,77.668755,69.668755,34.834377,6,4.539875,4.50E+00,83.668873,75.668873,37.834437,4.501205,1
25,1,8, fair, fair12.jpg,57, You_see_a_boy_skipping_to_the_front_of_the_line_because_his_friend_is_an_employee.,3,88.185429,80.185429,40.092714,6,4.828989,3,94.185544,86.185544,43.092772,3.001085,1
25,1,9, loy, loy02.jpg,77, You_see_a_coach_celebrating_with_the_opposing_team's_players_who_just_won_the_game., NaN,97.202085,89.202085,44.601043,6, NaN,4.50E+00,103.20227,95.20227,47.601135,4.501225,0.666667
