subID, run, pres_order, foundation, vigfile, vignum, vigtext, moral_decision, trialstart_raw, trialstart_zeroed, trialstart_TR, trialdur, RT, intended_jitter, ITI_start_raw, ITI_start_zeroed, ITI_start_TR, ITI_duration, ITI_accuracy
9,1,99999,99999,99999,99999,99999,99999,8,0,0,1,99999,99999,9,1,0.5,1,99999
9,1,1, pur, pur06.jpg,96, You_see_a_teenage_male_in_a_dorm_bathroom_secretly_using_a_stranger's_toothbrush.,2,10.064258,2.064258,1.032129,6,3.179512,5,16.064863,8.064863,4.032431,6.004659,0.75
9,1,2, fair, fair13.jpg,58, You_see_a_woman_lying_about_the_number_of_vacation_days_she_has_taken_at_work.,3,22.097403,14.097403,7.048702,6,3.73344,3,28.097481,20.097481,10.04874,3.001547,1
9,1,3, carem, careemo03.jpg,18, You_see_a_woman_commenting_out_loud_about_how_fat_another_woman_looks_in_her_jeans.,2,31.130758,23.130758,11.565379,6,2.61081,9,37.130853,29.130853,14.565426,9.001774,1
9,1,4, loy, loy01.jpg,76, You_see_an_employee_joking_with_competitors_about_how_bad_his_company_did_last_year.,2,46.147582,38.147582,19.073791,6,3.986785,4,52.147642,44.147642,22.073821,4.501295,1
9,1,5, carep, carephys08.jpg,38, You_see_a_boy_setting_a_series_of_traps_to_kill_stray_cats_in_his_neighborhood.,3,56.680956,48.680956,24.340478,6,2.663391,3,62.680965,54.680965,27.340483,3.001115,1
9,1,6, carep, carephys02.jpg,32, You_see_a_woman_throwing_her_cat_across_the_room_for_scratching_the_furniture.,3,65.697697,57.697697,28.848849,6,2.886378,7,71.697781,63.697781,31.848891,7.501607,1
9,1,7, loy, loy09.jpg,84, You_see_a_class_president_saying_on_TV_that_her_rival_college_is_a_better_school.,1,79.231186,71.231186,35.615593,6,3.601768,5,85.231225,77.231225,38.615613,6.001487,1
9,1,8, fair, fair12.jpg,57, You_see_a_boy_skipping_to_the_front_of_the_line_because_his_friend_is_an_employee.,2,91.24795,83.24795,41.623975,6,3.198046,7,97.248014,89.248014,44.624007,7.501661,1
9,1,9, carem, careemo07.jpg,22, You_see_a_girl_saying_that_another_girl_is_too_ugly_to_be_a_varsity_cheerleader.,2,104.764746,96.764746,48.382373,6,2.429134,2,110.764852,102.764852,51.382426,3.001169,1
9,1,10, carep, carephys06.jpg,36, You_see_a_girl_shooting_geese_repeatedly_with_a_pellet_gun_out_in_the_woods.,3,113.781383,105.781383,52.890691,6,3.14819,2,119.781485,111.781485,55.890743,3.00106,1
