subID, run, pres_order, foundation, vigfile, vignum, vigtext, moral_decision, trialstart_raw, trialstart_zeroed, trialstart_TR, trialdur, RT, intended_jitter, ITI_start_raw, ITI_start_zeroed, ITI_start_TR, ITI_duration, ITI_accuracy
20,1,99999,99999,99999,99999,99999,99999,8,0,0,1,99999,99999,9,1,0.5,1,99999
20,1,1, loy, loy15.jpg,90, You_see_a_US_swimmer_cheering_as_a_Chinese_foe_beats_his_teammate_to_win_the_gold.,2,10.038222,2.038222,1.019111,6,5.715388,3,16.038829,8.038829,4.019415,3.005194,1
20,1,2, carem, careemo09.jpg,24, You_see_a_boy_making_fun_of_his_brother_for_getting_dumped_by_his_girlfriend.,3,19.171212,11.171212,5.585606,6,4.687025,7.50E+00,25.171275,17.171275,8.585637,7.50188,1
20,1,3, fair, fair04.jpg,49, You_see_a_soccer_player_pretending_to_be_seriously_fouled_by_an_opposing_player.,4,32.687826,24.687826,12.343913,6,5.420168,4.50E+00,38.687842,30.687842,15.343921,4.501332,1
20,1,4, socn, socnorm08.jpg,113, You_see_a_woman_using_a_fork_to_eat_a_bowl_of_vanilla_ice_cream_and_marshmallows.,1,43.204429,35.204429,17.602214,6,5.581345,6,49.204523,41.204523,20.602262,6.001463,1
20,1,5, lib, lib01.jpg,61, You_see_a_man_telling_his_fiancee_that_she_has_to_switch_to_his_political_party.,3,55.221078,47.221078,23.610539,6,5.953355,3,61.221158,53.221158,26.610579,3.00117,1
20,1,6, lib, lib02.jpg,62, You_see_a_father_requiring_his_son_to_become_a_commercial_airline_pilot_like_him.,1,64.237668,56.237668,28.118834,6,4.975448,3,70.237738,62.237738,31.118869,3.001156,1
20,1,7, loy, loy03.jpg,78, You_see_a_former_US_General_saying_publicly_he_would_never_buy_any_American_product.,3,73.254319,65.254319,32.627159,6,5.306632,4.50E+00,79.25443,71.25443,35.627215,4.501165,1
20,1,8, carep, carephys02.jpg,32, You_see_a_woman_throwing_her_cat_across_the_room_for_scratching_the_furniture.,4,83.770933,75.770933,37.885466,6,4.685769,3,89.77095,81.77095,40.885475,3.001149,1
20,1,9, carep, carephys13.jpg,43, You_see_a_teacher_hitting_a_student's_hand_with_a_ruler_for_falling_asleep_in_class.,3,92.804252,84.804252,42.402126,6,5.86745,3,98.804271,90.804271,45.402135,3.001082,1
20,1,10, carep, carephys12.jpg,42, You_see_a_woman_slapping_another_woman_who_she_is_arguing_with_in_the_parking_lot.,3,101.820864,93.820864,46.910432,6,4.708409,4.50E+00,107.820901,99.820901,49.910451,4.501127,1
20,1,11, auth, auth07.jpg,7, You_see_an_employee_trying_to_undermine_all_of_her_bosss_ideas_in_front_of_others.,3,112.354165,104.354165,52.177083,6,5.936817,4.50E+00,118.354177,110.354177,55.177089,4.501322,1
20,1,12, pur, pur08.jpg,98, You_see_a_homosexual_in_a_gay_bar_offering_sex_to_anyone_who_buys_him_a_drink.,1,122.870787,114.870787,57.435393,6,5.907031,6,128.87087,120.87087,60.435435,6.001447,1
20,1,13, pur, pur14.jpg,104, You_see_a_very_drunk_woman_making_out_with_multiple_strangers_on_the_city_bus.,2,134.887413,126.887413,63.443707,6,5.81428,4.50E+00,140.887497,132.887497,66.443748,4.501348,1
20,1,14, loy, loy10.jpg,85, You_see_a_Hollywood_star_agreeing_with_a_foreign_dictator's_denunciation_of_the_US.,3,145.404006,137.404006,68.702003,6,5.35415,4.50E+00,151.404016,143.404016,71.702008,4.501304,1
20,1,15, loy, loy12.jpg,87, You_see_an_American_telling_foreigners_that_the_US_is_an_evil_force_in_the_world.,4,155.920637,147.920637,73.960318,6,5.08945,7.50E+00,161.920707,153.920707,76.960354,7.501535,1
20,1,16, lib, lib10.jpg,70, You_see_a_public_leader_on_TV_trying_to_ban_the_wearing_of_hooded_sweatshirts., NaN,169.437265,161.437265,80.718632,6, NaN,3,175.437459,167.437459,83.718729,3.001094,1
20,1,17, lib, lib06.jpg,66, You_see_a_mother_telling_her_son_that_she_is_going_to_choose_all_of_his_friends.,4,178.453875,170.453875,85.226937,6,5.662574,6,184.453942,176.453942,88.226971,6.001442,1
20,1,18, fair, fair09.jpg,54, You_see_a_woman_getting_hired_only_because_her_father_is_close_friends_with_the_boss.,2,190.470509,182.470509,91.235254,6,4.978661,7.50E+00,196.470608,188.470608,94.235304,7.501409,1
20,1,19, loy, loy04.jpg,79, You_see_a_mayor_saying_that_the_neighboring_town_is_a_much_better_town.,2,203.987127,195.987127,97.993564,6,5.439776,6,209.987246,201.987246,100.993623,6.001438,0.75
20,1,20, socn, socnorm01.jpg,106, You_see_someone_using_an_old_rotary_phone_and_refusing_to_go_buy_a_new_one.,1,216.003732,208.003732,104.001866,6,5.240942,4.50E+00,222.00379,214.00379,107.001895,4.501231,1
20,1,21, fair, fair12.jpg,57, You_see_a_boy_skipping_to_the_front_of_the_line_because_his_friend_is_an_employee.,3,226.520335,218.520335,109.260167,6,5.017039,3,232.520389,224.520389,112.260195,3.001167,1
20,1,22, pur, pur05.jpg,95, You_see_a_man_in_a_bar_using_his_phone_to_watch_people_having_sex_with_animals.,4,235.536963,227.536963,113.768482,6,5.359179,6,241.536972,233.536972,116.768486,6.001417,1
20,1,23, carem, careemo15.jpg,30, You_see_a_man_laughing_at_a_disabled_co-worker_while_at_an_office_softball_game.,4,247.553615,239.553615,119.776807,6,3.149204,4.50E+00,253.553725,245.553725,122.776862,4.501333,1
20,1,24, carem, careemo12.jpg,27, You_see_a_woman_clearly_avoiding_sitting_next_to_an_obese_woman_on_the_bus.,3,258.070207,250.070207,125.035103,6,5.222293,6,264.07023,256.07023,128.035115,6.001498,1
20,1,25, carep, carephys03.jpg,33, You_see_someone_leaving_his_dog_outside_in_the_rain_after_it_dug_in_the_trash.,4,270.086845,262.086845,131.043422,6,4.748392,3,276.086903,268.086903,134.043452,3.001192,1
20,1,26, auth, auth02.jpg,2, You_see_a_woman_refusing_to_stand_when_the_judge_walks_into_the_courtroom.,4,279.103463,271.103463,135.551731,6,4.514542,3,285.103572,277.103572,138.551786,3.001138,1
20,1,27, pur, pur09.jpg,99, You_see_an_employee_at_a_morgue_eating_his_pepperoni_pizza_off_of_a_dead_body.,3,288.120085,280.120085,140.060043,6,5.205676,7.50E+00,294.12014,286.12014,143.06007,7.501566,1
20,1,28, socn, socnorm05.jpg,110, You_see_a_woman_continuing_to_wear_a_large_sun_hat_inside_her_apartment_complex.,1,301.63672,293.63672,146.81836,6,5.098659,3,307.636791,299.636791,149.818395,3.001176,1
20,1,29, auth, auth03.jpg,3, You_see_a_girl_repeatedly_interrupting_her_teacher_as_he_explains_a_new_concept.,2,310.653328,302.653328,151.326664,6,4.591083,4.50E+00,316.653385,308.653385,154.326692,4.501224,1
20,1,30, auth, auth11.jpg,11, You_see_a_staff_member_talking_loudly_and_interrupting_the_mayor's_speech_to_the_public.,3,321.169954,313.169954,156.584977,6,5.024226,6,327.170001,319.170001,159.585,6.001333,1
