subID, run, pres_order, foundation, vigfile, vignum, vigtext, moral_decision, trialstart_raw, trialstart_zeroed, trialstart_TR, trialdur, RT, intended_jitter, ITI_start_raw, ITI_start_zeroed, ITI_start_TR, ITI_duration, ITI_accuracy
14,1,99999,99999,99999,99999,99999,99999,8,0,0,1,99999,99999,9,1,0.5,1,99999
14,1,1, fair, fair06.jpg,51, You_see_a_judge_taking_on_a_criminal_case_although_he_is_friends_with_the_defendant.,3,10.055491,2.055491,1.027745,6,3.918297,7.50E+00,16.056038,8.056038,4.028019,7.505784,1
14,1,2, pur, pur03.jpg,93, You_see_a_drunk_elderly_man_offering_to_have_oral_sex_with_anyone_in_the_bar.,4,23.638528,15.638528,7.819264,6,3.649729,6,29.6386,21.6386,10.8193,6.001883,1
14,1,3, auth, auth12.jpg,12, You_see_a_group_of_women_having_a_long_and_loud_conversation_during_a_church_sermon.,2,35.671832,27.671832,13.835916,6,3.436123,4.50E+00,41.671943,33.671943,16.835972,4.501321,1
14,1,4, lib, lib01.jpg,61, You_see_a_man_telling_his_fiancee_that_she_has_to_switch_to_his_political_party.,2,46.205005,38.205005,19.102502,6,3.905936,9,52.205051,44.205051,22.102526,9.00177,1
14,1,5, socn, socnorm11.jpg,116, You_see_someone_driving_around_in_a_dirty_car_that_has_not_been_washed_recently.,1,61.238348,53.238348,26.619174,6,3.900978,4.50E+00,67.238366,59.238366,29.619183,4.50128,1
14,1,6, lib, lib11.jpg,71, You_see_a_mother_forcing_her_daughter_to_enroll_as_a_pre-med_student_in_college.,2,71.771566,63.771566,31.885783,6,3.339595,3,77.77167,69.77167,34.885835,3.001081,1
14,1,7, auth, auth07.jpg,7, You_see_an_employee_trying_to_undermine_all_of_her_bosss_ideas_in_front_of_others.,3,80.871541,72.871541,36.43577,6,3.82221,6,86.871591,78.871591,39.435795,6.001378,1
14,1,8, carep, carephys13.jpg,43, You_see_a_teacher_hitting_a_student's_hand_with_a_ruler_for_falling_asleep_in_class.,2,92.921542,84.921542,42.460771,6,3.955039,3,98.921664,90.921664,45.460832,3.001054,1
14,1,9, pur, pur09.jpg,99, You_see_an_employee_at_a_morgue_eating_his_pepperoni_pizza_off_of_a_dead_body.,4,101.938113,93.938113,46.969056,6,3.174301,6,107.9382,99.9382,49.9691,6.001596,1
14,1,10, fair, fair10.jpg,55, You_see_a_girl_asking_for_allowance_even_though_her_brother_did_her_chores_for_her.,3,113.954767,105.954767,52.977383,6,4.737471,3,119.954882,111.954882,55.977441,3.001111,0.5
14,1,11, auth, auth13.jpg,13, You_see_a_man_turn_his_back_and_walk_away_while_his_boss_questions_his_work.,2,122.971363,114.971363,57.485682,6,5.020441,3,128.971398,120.971398,60.485699,3.001124,1
14,1,12, fair, fair01.jpg,46, You_see_a_student_copying_a_classmate's_answer_sheet_on_a_makeup_final_exam.,3,132.004651,124.004651,62.002326,6,2.731804,4.50E+00,138.004693,130.004693,65.002347,4.50119,1
