subID, run, pres_order, foundation, vigfile, vignum, vigtext, moral_decision, trialstart_raw, trialstart_zeroed, trialstart_TR, trialdur, RT, intended_jitter, ITI_start_raw, ITI_start_zeroed, ITI_start_TR, ITI_duration, ITI_accuracy
12,1,99999,99999,99999,99999,99999,99999,8,0,0,1,99999,99999,9,1,0.5,1,99999
12,1,1, lib, lib04.jpg,64, You_see_a_manager_coercing_her_employees_into_eating_at_her_brother's_diner.,3,10.061382,2.061382,1.030691,6,4.823869,4.50E+00,16.061892,8.061892,4.030946,4.505406,1
12,1,2, pur, pur09.jpg,99, You_see_an_employee_at_a_morgue_eating_his_pepperoni_pizza_off_of_a_dead_body.,4,20.661114,12.661114,6.330557,6,2.581014,4.50E+00,26.661166,18.661166,9.330583,4.501742,1
12,1,3, carep, carephys04.jpg,34, You_see_a_zoo_trainer_jabbing_a_dolphin_to_get_it_to_entertain_his_customers.,3,31.194314,23.194314,11.597157,6,3.708694,3,37.194419,29.194419,14.597209,3.001175,1
12,1,4, auth, auth14.jpg,14, You_see_a_student_stating_that_her_professor_is_a_fool_during_an_afternoon_class.,3,40.211005,32.211005,16.105503,6,4.089605,3,46.211079,38.211079,19.105539,3.001118,1
12,1,5, socn, socnorm02.jpg,107, You_see_a_man_staying_inside_his_home_with_the_shades_drawn_on_a_rare_sunny_day.,1,49.244249,41.244249,20.622125,6,5.705291,6,55.244368,47.244368,23.622184,6.001516,0.75
12,1,6, carep, carephys11.jpg,41, You_see_a_boy_placing_a_thumbtack_sticking_up_on_the_chair_of_another_student.,4,61.294226,53.294226,26.647113,6,4.053697,6,67.294332,59.294332,29.647166,6.001558,1
12,1,7, carem, careemo10.jpg,25, You_see_a_man_loudly_telling_his_wife_that_the_dinner_she_cooked_tastes_awful.,3,73.344174,65.344174,32.672087,6,4.128679,6,79.344199,71.344199,35.672099,6.001237,1
12,1,8, loy, loy12.jpg,87, You_see_an_American_telling_foreigners_that_the_US_is_an_evil_force_in_the_world.,1,85.377442,77.377442,38.688721,6,4.875043,4.50E+00,91.377467,83.377467,41.688734,4.50129,1
12,1,9, pur, pur13.jpg,103, You_see_two_first_cousins_getting_married_to_each_other_in_an_elaborate_wedding.,3,95.91071,87.91071,43.955355,6,5.141688,7.50E+00,101.910746,93.910746,46.955373,7.501579,0.8
12,1,10, socn, socnorm07.jpg,112, You_see_a_man_eating_a_bowl_cereal_in_the_morning_with_water_instead_of_milk.,2,109.427382,101.427382,50.713691,6,5.237718,4.50E+00,115.4275,107.4275,53.71375,4.50133,1
12,1,11, socn, socnorm01.jpg,106, You_see_someone_using_an_old_rotary_phone_and_refusing_to_go_buy_a_new_one.,1,119.960615,111.960615,55.980308,6,3.620179,3,125.960699,117.960699,58.98035,3.001194,0.5
