subID, run, pres_order, foundation, vigfile, vignum, vigtext, moral_decision, trialstart_raw, trialstart_zeroed, trialstart_TR, trialdur, RT, intended_jitter, ITI_start_raw, ITI_start_zeroed, ITI_start_TR, ITI_duration, ITI_accuracy
27,1,99999,99999,99999,99999,99999,99999,8,0,0,1,99999,99999,9,1,0.5,1,99999
27,1,1, socn, socnorm09.jpg,114, You_see_a_man_putting_ketchup_all_over_his_chicken_Caesar_salad_while_at_lunch.,1,10.045048,2.045048,1.022524,6,3.615113,6,16.045672,8.045672,4.022836,6.004592,1
27,1,2, loy, loy08.jpg,83, You_see_a_head_cheerleader_booing_her_high_school's_team_during_a_homecoming_game.,2,22.111421,14.111421,7.05571,6,4.093358,4.50E+00,28.111523,20.111523,10.055761,4.501698,1
27,1,3, lib, lib12.jpg,72, You_see_a_father_requiring_his_son_to_take_up_the_family_restaurant_business.,2,32.62805,24.62805,12.314025,6,4.009601,4.50E+00,38.628129,30.628129,15.314064,4.501264,1
27,1,4, pur, pur11.jpg,101, You_see_a_story_about_a_remote_tribe_eating_the_flesh_of_their_deceased_members.,3,43.144664,35.144664,17.572332,6,4.419727,4.50E+00,49.144741,41.144741,20.57237,4.501337,1
27,1,5, carep, carephys04.jpg,34, You_see_a_zoo_trainer_jabbing_a_dolphin_to_get_it_to_entertain_his_customers.,2,53.661348,45.661348,22.830674,6,4.532963,4.50E+00,59.661452,51.661452,25.830726,4.501265,1
27,1,6, auth, auth09.jpg,9, You_see_a_boy_turning_up_the_TV_as_his_father_talks_about_his_military_service.,2,64.178004,56.178004,28.089002,6,5.456096,6,70.178023,62.178023,31.089011,6.001569,1
27,1,7, carep, carephys02.jpg,32, You_see_a_woman_throwing_her_cat_across_the_room_for_scratching_the_furniture.,2,76.194668,68.194668,34.097334,6,3.733049,3,82.194691,74.194691,37.097346,3.001263,1
27,1,8, fair, fair15.jpg,60, You_see_a_politician_using_federal_tax_dollars_to_build_an_extension_on_his_home.,4,85.211316,77.211316,38.605658,6,3.824226,6,91.211434,83.211434,41.605717,6.001318,1
27,1,9, auth, auth11.jpg,11, You_see_a_staff_member_talking_loudly_and_interrupting_the_mayor's_speech_to_the_public.,2,97.227987,89.227987,44.613994,6,4.98751,4.50E+00,103.228002,95.228002,47.614001,4.501345,1
27,1,10, fair, fair05.jpg,50, You_see_a_referee_intentionally_making_bad_calls_that_help_his_favored_team_win.,4,107.744617,99.744617,49.872308,6,3.752542,3,113.744672,105.744672,52.872336,3.001181,1
27,1,11, lib, lib09.jpg,69, You_see_a_woman_pressuring_her_daughter_to_become_a_famous_evening_news_anchor.,2,116.761354,108.761354,54.380677,6,4.835576,6,122.761455,114.761455,57.380727,6.001433,1
27,1,12, carem, careemo02.jpg,17, You_see_a_girl_laughing_at_another_student_forgetting_her_lines_at_a_school_play.,2,128.777952,120.777952,60.388976,6,3.867657,6,134.777974,126.777974,63.388987,6.001518,1
27,1,13, pur, pur03.jpg,93, You_see_a_drunk_elderly_man_offering_to_have_oral_sex_with_anyone_in_the_bar.,4,140.794609,132.794609,66.397305,6,3.433729,4.50E+00,146.794624,138.794624,69.397312,4.501198,1
27,1,14, pur, pur06.jpg,96, You_see_a_teenage_male_in_a_dorm_bathroom_secretly_using_a_stranger's_toothbrush.,2,151.31125,143.31125,71.655625,6,4.767921,3,157.311318,149.311318,74.655659,3.001107,1
27,1,15, fair, fair07.jpg,52, You_see_a_student_getting_an_A_on_a_group_project_when_he_didn't_do_his_part.,2,160.327903,152.327903,76.163952,6,5.851017,6,166.327944,158.327944,79.163972,6.001515,1
27,1,16, pur, pur04.jpg,94, You_see_a_teenager_urinating_in_the_wave_pool_at_a_crowded_amusement_park.,2,172.344588,164.344588,82.172294,6,4.119323,4.50E+00,178.344645,170.344645,85.172322,4.501294,1
27,1,17, carep, carephys15.jpg,45, You_see_a_wife_hitting_her_husband_on_the_side_of_his_head_for_coming_home_late.,3,182.861225,174.861225,87.430612,6,4.384353,3,188.861314,180.861314,90.430657,3.001137,1
27,1,18, loy, loy06.jpg,81, You_see_a_man_leaving_his_family_business_to_go_work_for_their_main_competitor.,2,191.877884,183.877884,91.938942,6,5.144553,7.50E+00,197.877932,189.877932,94.938966,7.501569,1
27,1,19, pur, pur07.jpg,97, You_see_a_woman_having_intimate_relations_with_a_recently_deceased_loved_one.,4,205.394554,197.394554,98.697277,6,5.213717,4.50E+00,211.39458,203.39458,101.69729,4.501348,1
27,1,20, socn, socnorm04.jpg,109, You_see_a_woman_eating_dessert_before_her_main_entree_arrives_on_the_table.,1,215.911186,207.911186,103.955593,6,2.511776,7.50E+00,221.911205,213.911205,106.955602,7.501435,1
27,1,21, fair, fair14.jpg,59, You_see_a_professor_giving_a_bad_grade_to_a_student_just_because_he_dislikes_him.,3,229.427861,221.427861,110.71393,6,3.505655,4.50E+00,235.427981,227.427981,113.71399,4.501381,0.666667
27,1,22, carem, careemo15.jpg,30, You_see_a_man_laughing_at_a_disabled_co-worker_while_at_an_office_softball_game.,3,239.944529,231.944529,115.972264,6,4.356845,4.50E+00,245.944638,237.944638,118.972319,4.501348,1
27,1,23, socn, socnorm07.jpg,112, You_see_a_man_eating_a_bowl_cereal_in_the_morning_with_water_instead_of_milk.,1,250.46116,242.46116,121.23058,6,2.838966,6,256.461182,248.461182,124.230591,6.001479,1
27,1,24, lib, lib15.jpg,75, You_see_a_mayor_trying_to_ban_people_from_hugging_and_kissing_in_public_in_his_city.,2,262.477824,254.477824,127.238912,6,4.851273,3,268.477861,260.477861,130.238931,3.001185,1
27,1,25, socn, socnorm02.jpg,107, You_see_a_man_staying_inside_his_home_with_the_shades_drawn_on_a_rare_sunny_day.,1,271.494447,263.494447,131.747224,6,3.776192,6,277.494498,269.494498,134.747249,6.001486,1
27,1,26, lib, lib05.jpg,65, You_see_a_man_telling_his_girlfriend_that_she_must_convert_to_his_religion.,2,283.511136,275.511136,137.755568,6,4.858465,6,289.511178,281.511178,140.755589,6.001469,1
