subID, run, pres_order, foundation, vigfile, vignum, vigtext, moral_decision, trialstart_raw, trialstart_zeroed, trialstart_TR, trialdur, RT, intended_jitter, ITI_start_raw, ITI_start_zeroed, ITI_start_TR, ITI_duration, ITI_accuracy
24,1,99999,99999,99999,99999,99999,99999,8,0,0,1,99999,99999,9,1,0.5,1,99999
24,1,1, socn, socnorm11.jpg,116, You_see_someone_driving_around_in_a_dirty_car_that_has_not_been_washed_recently.,2,10.052157,2.052157,1.026078,6,4.361758,4.50E+00,16.052762,8.052762,4.026381,4.505622,1
24,1,2, carem, careemo15.jpg,30, You_see_a_man_laughing_at_a_disabled_co-worker_while_at_an_office_softball_game.,4,20.70192,12.70192,6.35096,6,3.966827,4.50E+00,26.702016,18.702016,9.351008,4.50162,1
24,1,3, carep, carephys07.jpg,37, You_see_a_woman_snatching_away_her_dog's_food_for_making_a_mess_in_the_living_room.,2,31.235157,23.235157,11.617579,6,5.739339,3,37.235173,29.235173,14.617586,3.00117,1
24,1,4, auth, auth10.jpg,10, You_see_a_teaching_assistant_talking_back_to_the_teacher_in_front_of_the_classroom.,2,40.268494,32.268494,16.134247,6,5.178459,3,46.268601,38.268601,19.1343,3.001195,1
24,1,5, carem, careemo06.jpg,21, You_see_a_girl_laughing_when_she_realizes_her_friend's_dad_is_the_janitor.,4,49.285125,41.285125,20.642563,6,4.227983,3,55.285184,47.285184,23.642592,3.001182,1
24,1,6, carem, careemo11.jpg,26, You_see_a_man_telling_a_woman_that_her_painting_looks_like_it_was_done_by_children.,3,58.301796,50.301796,25.150898,6,4.611144,7.50E+00,64.301837,56.301837,28.150919,7.501484,1
24,1,7, fair, fair04.jpg,49, You_see_a_soccer_player_pretending_to_be_seriously_fouled_by_an_opposing_player.,3,71.835174,63.835174,31.917587,6,5.052395,7.50E+00,77.835283,69.835283,34.917642,7.50166,1
24,1,8, pur, pur13.jpg,103, You_see_two_first_cousins_getting_married_to_each_other_in_an_elaborate_wedding.,4,85.351779,77.351779,38.67589,6,5.301456,7.50E+00,91.351829,83.351829,41.675915,7.501588,1
24,1,9, auth, auth05.jpg,5, You_see_a_teenage_girl_coming_home_late_and_ignoring_her_parents_strict_curfew.,2,98.885118,90.885118,45.442559,6,4.827866,4.50E+00,104.88514,96.88514,48.44257,4.501286,1
