subID, run, pres_order, foundation, vigfile, vignum, vigtext, moral_decision, trialstart_raw, trialstart_zeroed, trialstart_TR, trialdur, RT, intended_jitter, ITI_start_raw, ITI_start_zeroed, ITI_start_TR, ITI_duration, ITI_accuracy
41,1,99999,99999,99999,99999,99999,99999,8,0,0,1,99999,99999,9,1,0.5,1,99999
41,1,1, loy, loy06.jpg,81, You_see_a_man_leaving_his_family_business_to_go_work_for_their_main_competitor.,2,10.039085,2.039085,1.019542,6,4.683419,6,16.040788,8.040788,4.020394,6.010033,0.75
41,1,2, carep, carephys07.jpg,37, You_see_a_woman_snatching_away_her_dog's_food_for_making_a_mess_in_the_living_room.,2,22.155772,14.155772,7.077886,6,4.850274,4.50E+00,28.156845,20.156845,10.078423,4.50168,0.333333
41,1,3, carep, carephys11.jpg,41, You_see_a_boy_placing_a_thumbtack_sticking_up_on_the_chair_of_another_student.,2,32.672232,24.672232,12.336116,6,4.886408,4.50E+00,38.672385,30.672385,15.336193,4.501878,1
41,1,4, pur, pur10.jpg,100, You_see_a_girl_and_her_sister_making_out_with_each_other_just_for_practice., NaN,43.188813,35.188813,17.594406,6, NaN,3,49.188958,41.188958,20.594479,3.001494,0
41,1,5, socn, socnorm09.jpg,114, You_see_a_man_putting_ketchup_all_over_his_chicken_Caesar_salad_while_at_lunch.,1,52.205412,44.205412,22.102706,6,4.783066,6,58.205499,50.205499,25.10275,6.002169,0.5
41,1,6, carem, careemo04.jpg,19, You_see_a_man_quickly_canceling_a_blind_date_as_soon_as_he_sees_the_woman.,2,64.222029,56.222029,28.111014,6,4.226868,3,70.222118,62.222118,31.111059,3.001636,1
41,1,7, pur, pur04.jpg,94, You_see_a_teenager_urinating_in_the_wave_pool_at_a_crowded_amusement_park.,2,73.238579,65.238579,32.61929,6,4.164911,3,79.238687,71.238687,35.619343,3.001642,0.5
41,1,8, lib, lib07.jpg,67, You_see_a_man_forbidding_his_wife_to_wear_clothing_that_he_has_not_first_approved.,3,82.255175,74.255175,37.127588,6,4.508385,7.50E+00,88.255302,80.255302,40.127651,7.502098,0.6
41,1,9, auth, auth11.jpg,11, You_see_a_staff_member_talking_loudly_and_interrupting_the_mayor's_speech_to_the_public.,2,95.771772,87.771772,43.885886,6,4.54628,6,101.771943,93.771943,46.885972,6.002039,0.75
41,1,10, fair, fair02.jpg,47, You_see_a_runner_taking_a_shortcut_on_the_course_during_the_marathon_in_order_to_win.,3,107.788345,99.788345,49.894173,6,4.119658,3,113.788385,105.788385,52.894193,3.001533,0.5
41,1,11, pur, pur12.jpg,102, You_see_a_man_searching_through_the_trash_to_find_women's_discarded_underwear.,2,116.804921,108.804921,54.40246,6,4.011876,6,122.805007,114.805007,57.402504,6.001859,0.75
