subID, run, pres_order, foundation, vigfile, vignum, vigtext, moral_decision, trialstart_raw, trialstart_zeroed, trialstart_TR, trialdur, RT, intended_jitter, ITI_start_raw, ITI_start_zeroed, ITI_start_TR, ITI_duration, ITI_accuracy
33,1,99999,99999,99999,99999,99999,99999,8,0,0,1,99999,99999,9,1,0.5,1,99999
33,1,1, lib, lib15.jpg,75, You_see_a_mayor_trying_to_ban_people_from_hugging_and_kissing_in_public_in_his_city.,4,10.086948,2.086948,1.043474,6,3.352679,6,16.088776,8.088776,4.044388,6.01,1
33,1,2, socn, socnorm15.jpg,120, You_see_a_woman_answering_a_phone_call_with_the_word_goodbye_instead_of_hello.,1,22.220288,14.220288,7.110144,6,3.426001,4.50E+00,28.221343,20.221343,10.110671,4.501358,1
33,1,3, carep, carephys01.jpg,31, You_see_a_woman_swerving_her_car_in_order_to_intentionally_run_over_a_squirrel.,4,32.786906,24.786906,12.393453,6,3.8451,6,38.78704,30.78704,15.39352,6.001584,1
33,1,4, carem, careemo11.jpg,26, You_see_a_man_telling_a_woman_that_her_painting_looks_like_it_was_done_by_children.,4,44.80355,36.80355,18.401775,6,4.427344,6,50.80366,42.80366,21.40183,6.001744,1
33,1,5, pur, pur07.jpg,97, You_see_a_woman_having_intimate_relations_with_a_recently_deceased_loved_one.,2,56.836881,48.836881,24.418441,6,4.211617,4.50E+00,62.836957,54.836957,27.418478,4.501428,1
33,1,6, auth, auth13.jpg,13, You_see_a_man_turn_his_back_and_walk_away_while_his_boss_questions_his_work.,2,67.370173,59.370173,29.685086,6,4.185193,4.50E+00,73.370257,65.370257,32.685128,4.501387,1
33,1,7, carep, carephys03.jpg,33, You_see_someone_leaving_his_dog_outside_in_the_rain_after_it_dug_in_the_trash.,4,77.886806,69.886806,34.943403,6,3.590509,6,83.886944,75.886944,37.943472,6.001652,1
33,1,8, fair, fair15.jpg,60, You_see_a_politician_using_federal_tax_dollars_to_build_an_extension_on_his_home.,4,89.920144,81.920144,40.960072,6,3.277739,4.50E+00,95.920173,87.920173,43.960087,4.501378,1
33,1,9, carem, careemo01.jpg,16, You_see_a_teenage_boy_chuckling_at_an_amputee_he_passes_by_while_on_the_subway.,4,100.436764,92.436764,46.218382,6,2.506835,6,106.436819,98.436819,49.21841,6.00146,1
33,1,10, auth, auth01.jpg,1, You_see_a_girl_ignoring_her_fathers_orders_by_taking_the_car_after_her_curfew.,3,112.470094,104.470094,52.235047,6,3.222442,6,118.470127,110.470127,55.235063,6.001522,1
33,1,11, auth, auth07.jpg,7, You_see_an_employee_trying_to_undermine_all_of_her_bosss_ideas_in_front_of_others.,3,124.503412,116.503412,58.251706,6,3.728744,3,130.503492,122.503492,61.251746,3.001148,1
33,1,12, auth, auth14.jpg,14, You_see_a_student_stating_that_her_professor_is_a_fool_during_an_afternoon_class.,3,133.520029,125.520029,62.760014,6,4.537,3,139.520061,131.520061,65.76003,3.001172,1
33,1,13, loy, loy14.jpg,89, You_see_a_former_Secretary_of_State_publicly_giving_up_his_citizenship_to_the_US.,1,142.536676,134.536676,67.268338,6,3.773005,6,148.5368,140.5368,70.2684,6.001594,1
33,1,14, loy, loy05.jpg,80, You_see_the_US_Ambassador_joking_in_Great_Britain_about_the_stupidity_of_Americans.,3,154.553346,146.553346,73.276673,6,4.229292,7.50E+00,160.553469,152.553469,76.276734,7.501789,1
33,1,15, carep, carephys05.jpg,35, You_see_a_man_lashing_his_pony_with_a_whip_for_breaking_loose_from_its_pen.,4,168.069975,160.069975,80.034987,6,2.57635,6,174.070027,166.070027,83.035013,6.001444,1
33,1,16, lib, lib02.jpg,62, You_see_a_father_requiring_his_son_to_become_a_commercial_airline_pilot_like_him.,3,180.103286,172.103286,86.051643,6,4.250624,4.50E+00,186.103417,178.103417,89.051709,4.501333,1
33,1,17, auth, auth11.jpg,11, You_see_a_staff_member_talking_loudly_and_interrupting_the_mayor's_speech_to_the_public.,2,190.619903,182.619903,91.309951,6,4.135956,4.50E+00,196.620009,188.620009,94.310004,4.501411,1
33,1,18, socn, socnorm07.jpg,112, You_see_a_man_eating_a_bowl_cereal_in_the_morning_with_water_instead_of_milk.,1,201.153215,193.153215,96.576608,6,3.771097,7.50E+00,207.153322,199.153322,99.576661,7.501745,0.8
33,1,19, socn, socnorm01.jpg,106, You_see_someone_using_an_old_rotary_phone_and_refusing_to_go_buy_a_new_one.,1,214.669869,206.669869,103.334935,6,2.982265,3,220.669896,212.669896,106.334948,3.001215,1
33,1,20, lib, lib11.jpg,71, You_see_a_mother_forcing_her_daughter_to_enroll_as_a_pre-med_student_in_college.,3,223.686495,215.686495,107.843247,6,3.54557,3,229.686599,221.686599,110.8433,3.001118,1
33,1,21, pur, pur11.jpg,101, You_see_a_story_about_a_remote_tribe_eating_the_flesh_of_their_deceased_members.,3,232.703143,224.703143,112.351572,6,4.328979,4.50E+00,238.703276,230.703276,115.351638,4.501323,1
33,1,22, lib, lib10.jpg,70, You_see_a_public_leader_on_TV_trying_to_ban_the_wearing_of_hooded_sweatshirts.,3,243.219797,235.219797,117.609899,6,3.858738,4.50E+00,249.219886,241.219886,120.609943,4.501274,0.666667
33,1,23, fair, fair06.jpg,51, You_see_a_judge_taking_on_a_criminal_case_although_he_is_friends_with_the_defendant.,1,253.736438,245.736438,122.868219,6,4.064186,3,259.736548,251.736548,125.868274,3.001141,1
33,1,24, pur, pur02.jpg,92, You_see_a_family_eating_the_carcass_of_their_pet_dog_that_had_been_run_over.,4,262.753089,254.753089,127.376544,6,3.478167,4.50E+00,268.753142,260.753142,130.376571,4.501264,1
33,1,25, carem, careemo14.jpg,29, You_see_a_girl_telling_her_classmate_that_she_looks_like_she_has_gained_weight.,1,273.303068,265.303068,132.651534,6,4.128004,3,279.303104,271.303104,135.651552,3.001186,1
33,1,26, pur, pur01.jpg,91, You_see_a_man_having_sex_with_a_frozen_chicken_before_cooking_it_for_dinner.,4,282.319715,274.319715,137.159857,6,3.82623,7.50E+00,288.319808,280.319808,140.159904,7.501811,1
33,1,27, lib, lib03.jpg,63, You_see_a_man_blocking_his_wife_from_leaving_home_or_interacting_with_others.,4,295.836405,287.836405,143.918203,6,2.327226,4.50E+00,301.836541,293.836541,146.91827,4.501378,1
