subID, run, pres_order, foundation, vigfile, vignum, vigtext, moral_decision, trialstart_raw, trialstart_zeroed, trialstart_TR, trialdur, RT, intended_jitter, ITI_start_raw, ITI_start_zeroed, ITI_start_TR, ITI_duration, ITI_accuracy
21,1,99999,99999,99999,99999,99999,99999,8,0,0,1,99999,99999,9,1,0.5,1,99999
21,1,1, carep, carephys07.jpg,37, You_see_a_woman_snatching_away_her_dog's_food_for_making_a_mess_in_the_living_room., NaN,10.062037,2.062037,1.031018,6, NaN,6,16.062678,8.062678,4.031339,6.004463,0.75
21,1,2, carep, carephys09.jpg,39, You_see_a_woman_throwing_a_stapler_at_her_colleague_who_is_snoring_during_her_talk.,2,22.211719,14.211719,7.10586,6,4.296935,9,28.211826,20.211826,10.105913,9.002018,1
21,1,3, carep, carephys11.jpg,41, You_see_a_boy_placing_a_thumbtack_sticking_up_on_the_chair_of_another_student.,4,37.244966,29.244966,14.622483,6,4.750606,4.50E+00,43.24499,35.24499,17.622495,4.501281,1
21,1,4, carem, careemo01.jpg,16, You_see_a_teenage_boy_chuckling_at_an_amputee_he_passes_by_while_on_the_subway.,3,47.778203,39.778203,19.889101,6,4.561807,3,53.778278,45.778278,22.889139,3.001066,1
21,1,5, carem, careemo15.jpg,30, You_see_a_man_laughing_at_a_disabled_co-worker_while_at_an_office_softball_game.,3,56.811513,48.811513,24.405757,6,3.303463,3,62.811592,54.811592,27.405796,3.001134,1
21,1,6, lib, lib14.jpg,74, You_see_a_teenager_at_a_cafeteria_forcing_a_younger_student_to_pay_for_her_lunch.,4,65.844806,57.844806,28.922403,6,4.35194,4.50E+00,71.844839,63.844839,31.92242,4.501336,1
21,1,7, socn, socnorm14.jpg,119, You_see_a_teenage_girl_wearing_a_long_trench_coat_on_a_hot_summer_afternoon.,1,76.378082,68.378082,34.189041,6,3.40321,6,82.378166,74.378166,37.189083,6.001435,1
21,1,8, auth, auth10.jpg,10, You_see_a_teaching_assistant_talking_back_to_the_teacher_in_front_of_the_classroom.,2,88.411397,80.411397,40.205699,6,4.711703,4.50E+00,94.411516,86.411516,43.205758,4.501313,1
21,1,9, pur, pur07.jpg,97, You_see_a_woman_having_intimate_relations_with_a_recently_deceased_loved_one.,4,98.927981,90.927981,45.46399,6,4.75188,7.50E+00,104.927998,96.927998,48.463999,7.501536,1
21,1,10, loy, loy13.jpg,88, You_see_the_coach's_wife_sponsoring_a_bake_sale_for_her_husband's_rival_team.,2,112.444669,104.444669,52.222335,6,4.943689,3,118.44471,110.44471,55.222355,3.001143,1
21,1,11, auth, auth01.jpg,1, You_see_a_girl_ignoring_her_fathers_orders_by_taking_the_car_after_her_curfew.,2,121.461224,113.461224,56.730612,6,4.16514,6,127.461335,119.461335,59.730667,6.001432,1
21,1,12, fair, fair05.jpg,50, You_see_a_referee_intentionally_making_bad_calls_that_help_his_favored_team_win.,4,133.477876,125.477876,62.738938,6,4.54627,7.50E+00,139.477905,131.477905,65.738952,7.50153,1
21,1,13, socn, socnorm10.jpg,115, You_see_a_man_walking_down_a_dark_hallway_while_still_wearing_his_sunglasses.,1,146.994477,138.994477,69.497239,6,3.618223,4.50E+00,152.994515,144.994515,72.497258,4.501265,1
21,1,14, lib, lib08.jpg,68, You_see_a_boss_pressuring_employees_to_buy_goods_from_her_family's_general_store.,3,157.511063,149.511063,74.755532,6,4.096353,6,163.511111,155.511111,77.755555,6.001501,1
21,1,15, pur, pur13.jpg,103, You_see_two_first_cousins_getting_married_to_each_other_in_an_elaborate_wedding.,1,169.527729,161.527729,80.763864,6,4.387353,6,175.527798,167.527798,83.763899,6.00163,0.75
21,1,16, pur, pur09.jpg,99, You_see_an_employee_at_a_morgue_eating_his_pepperoni_pizza_off_of_a_dead_body.,4,181.544357,173.544357,86.772179,6,4.925437,6,187.544371,179.544371,89.772186,6.001455,1
21,1,17, auth, auth14.jpg,14, You_see_a_student_stating_that_her_professor_is_a_fool_during_an_afternoon_class.,2,193.560967,185.560967,92.780484,6,4.928614,6,199.561005,191.561005,95.780503,6.00146,0.75
