subID, run, pres_order, foundation, vigfile, vignum, vigtext, moral_decision, trialstart_raw, trialstart_zeroed, trialstart_TR, trialdur, RT, intended_jitter, ITI_start_raw, ITI_start_zeroed, ITI_start_TR, ITI_duration, ITI_accuracy
19,1,99999,99999,99999,99999,99999,99999,8,0,0,1,99999,99999,9,1,0.5,1,99999
19,1,1, carep, carephys03.jpg,33, You_see_someone_leaving_his_dog_outside_in_the_rain_after_it_dug_in_the_trash., NaN,10.035889,2.035889,1.017944,6, NaN,7.50E+00,16.03651,8.03651,4.018255,7.506092,0.8
19,1,2, lib, lib02.jpg,62, You_see_a_father_requiring_his_son_to_become_a_commercial_airline_pilot_like_him., NaN,23.585506,15.585506,7.792753,6, NaN,3,29.585532,21.585532,10.792766,3.001557,1
19,1,3, auth, auth11.jpg,11, You_see_a_staff_member_talking_loudly_and_interrupting_the_mayor's_speech_to_the_public.,3,32.602095,24.602095,12.301048,6,2.708148,6,38.602176,30.602176,15.301088,6.001398,1
19,1,4, fair, fair12.jpg,57, You_see_a_boy_skipping_to_the_front_of_the_line_because_his_friend_is_an_employee.,3,44.618722,36.618722,18.309361,6,4.182266,7.50E+00,50.618775,42.618775,21.309387,7.501655,1
19,1,5, pur, pur02.jpg,92, You_see_a_family_eating_the_carcass_of_their_pet_dog_that_had_been_run_over.,4,58.135324,50.135324,25.067662,6,3.409248,4.50E+00,64.135431,56.135431,28.067716,4.501351,1
19,1,6, lib, lib07.jpg,67, You_see_a_man_forbidding_his_wife_to_wear_clothing_that_he_has_not_first_approved.,3,68.651912,60.651912,30.325956,6,4.107435,6,74.651978,66.651978,33.325989,6.001434,1
19,1,7, socn, socnorm10.jpg,115, You_see_a_man_walking_down_a_dark_hallway_while_still_wearing_his_sunglasses.,1,80.668553,72.668553,36.334276,6,4.619579,3,86.668589,78.668589,39.334295,3.001044,1
19,1,8, loy, loy03.jpg,78, You_see_a_former_US_General_saying_publicly_he_would_never_buy_any_American_product.,1,89.685158,81.685158,40.842579,6,4.452501,6,95.68517,87.68517,43.842585,6.001428,1
19,1,9, carep, carephys08.jpg,38, You_see_a_boy_setting_a_series_of_traps_to_kill_stray_cats_in_his_neighborhood.,4,101.701792,93.701792,46.850896,6,4.509748,3,107.701824,99.701824,49.850912,3.001122,1
19,1,10, pur, pur13.jpg,103, You_see_two_first_cousins_getting_married_to_each_other_in_an_elaborate_wedding.,1,110.718403,102.718403,51.359201,6,4.421941,4.50E+00,116.718458,108.718458,54.359229,4.501289,1
19,1,11, carem, careemo10.jpg,25, You_see_a_man_loudly_telling_his_wife_that_the_dinner_she_cooked_tastes_awful.,3,121.235031,113.235031,56.617516,6,4.336925,4.50E+00,127.235116,119.235116,59.617558,4.501166,1
