subID, run, pres_order, foundation, vigfile, vignum, vigtext, moral_decision, trialstart_raw, trialstart_zeroed, trialstart_TR, trialdur, RT, intended_jitter, ITI_start_raw, ITI_start_zeroed, ITI_start_TR, ITI_duration, ITI_accuracy
7,1,99999,99999,99999,99999,99999,99999,8,0,0,1,99999,99999,9,1,0.5,1,99999
7,1,1, lib, lib12.jpg,72, You_see_a_father_requiring_his_son_to_take_up_the_family_restaurant_business.,3,10.06124,2.06124,1.03062,6,3.46018,3,16.063099,8.063099,4.03155,3.008395,0.5
7,1,2, socn, socnorm06.jpg,111, You_see_someone_at_the_school_gym_lifting_free_weights_in_nice_business_clothes.,2,19.094624,11.094624,5.547312,6,4.187425,4,25.09569,17.09569,8.547845,4.501231,0.333333
7,1,3, pur, pur10.jpg,100, You_see_a_girl_and_her_sister_making_out_with_each_other_just_for_practice.,4,29.611224,21.611224,10.805612,6,3.943519,3,35.61131,27.61131,13.805655,3.001092,1
7,1,4, loy, loy03.jpg,78, You_see_a_former_US_General_saying_publicly_he_would_never_buy_any_American_product.,4,38.627879,30.627879,15.313939,6,4.601542,3,44.627977,36.627977,18.313988,3.001088,1
7,1,5, fair, fair11.jpg,56," You_see_a_girl_taking_all_the_Halloween_candy_from_a_bowl,_leaving_none_for_others.",4,47.644536,39.644536,19.822268,6,4.645042,3,53.644579,45.644579,22.822289,3.001264,1
7,1,6, pur, pur05.jpg,95, You_see_a_man_in_a_bar_using_his_phone_to_watch_people_having_sex_with_animals.,4,56.661204,48.661204,24.330602,6,4.06502,8,62.661322,54.661322,27.330661,9.001818,0.833333
7,1,7, lib, lib04.jpg,64, You_see_a_manager_coercing_her_employees_into_eating_at_her_brother's_diner.,3,71.694652,63.694652,31.847326,6,4.229255,2,77.694745,69.694745,34.847373,3.001182,1
7,1,8, lib, lib10.jpg,70, You_see_a_public_leader_on_TV_trying_to_ban_the_wearing_of_hooded_sweatshirts.,3,80.711183,72.711183,36.355592,6,5.271501,3,86.711248,78.711248,39.355624,3.001233,1
7,1,9, socn, socnorm01.jpg,106, You_see_someone_using_an_old_rotary_phone_and_refusing_to_go_buy_a_new_one.,1,89.727838,81.727838,40.863919,6,4.672885,5,95.727886,87.727886,43.863943,6.001443,1
