subID, run, pres_order, foundation, vigfile, vignum, vigtext, moral_decision, trialstart_raw, trialstart_zeroed, trialstart_TR, trialdur, RT, intended_jitter, ITI_start_raw, ITI_start_zeroed, ITI_start_TR, ITI_duration, ITI_accuracy
38,1,99999,99999,99999,99999,99999,99999,8,0,0,1,99999,99999,9,1,0.5,1,99999
38,1,1, carep, carephys11.jpg,41, You_see_a_boy_placing_a_thumbtack_sticking_up_on_the_chair_of_another_student.,3,10.089165,2.089165,1.044583,6,4.425831,4.50E+00,16.091078,8.091078,4.045539,4.511874,0.666667
38,1,2, fair, fair10.jpg,55, You_see_a_girl_asking_for_allowance_even_though_her_brother_did_her_chores_for_her.,2,20.722527,12.722527,6.361264,6,4.36815,7.50E+00,26.723578,18.723578,9.361789,7.50222,1
38,1,3, lib, lib13.jpg,73, You_see_a_teacher_ordering_a_student_to_get_a_normal_haircut_before_coming_to_class.,2,34.255818,26.255818,13.127909,6,4.919719,4.50E+00,40.255921,32.255921,16.127961,4.501683,1
38,1,4, pur, pur01.jpg,91, You_see_a_man_having_sex_with_a_frozen_chicken_before_cooking_it_for_dinner.,2,44.789136,36.789136,18.394568,6,5.236966,6,50.789186,42.789186,21.394593,6.001776,0
38,1,5, socn, socnorm01.jpg,106, You_see_someone_using_an_old_rotary_phone_and_refusing_to_go_buy_a_new_one.,1,56.839157,48.839157,24.419578,6,4.822736,3,62.839271,54.839271,27.419636,3.001529,1
38,1,6, socn, socnorm15.jpg,120, You_see_a_woman_answering_a_phone_call_with_the_word_goodbye_instead_of_hello.,1,65.87246,57.87246,28.93623,6,3.671479,4.50E+00,71.872507,63.872507,31.936253,4.501707,0.666667
38,1,7, auth, auth11.jpg,11, You_see_a_staff_member_talking_loudly_and_interrupting_the_mayor's_speech_to_the_public.,2,76.422493,68.422493,34.211247,6,4.276298,6,82.422524,74.422524,37.211262,6.001978,0.25
38,1,8, pur, pur10.jpg,100, You_see_a_girl_and_her_sister_making_out_with_each_other_just_for_practice., NaN,88.439193,80.439193,40.219597,6, NaN,4.50E+00,94.439424,86.439424,43.219712,4.50168,0.333333
38,1,9, fair, fair09.jpg,54, You_see_a_woman_getting_hired_only_because_her_father_is_close_friends_with_the_boss.,2,98.972504,90.972504,45.486252,6,4.293792,4.50E+00,104.972671,96.972671,48.486335,4.501652,1
