subID, run, pres_order, foundation, vigfile, vignum, vigtext, moral_decision, trialstart_raw, trialstart_zeroed, trialstart_TR, trialdur, RT, intended_jitter, ITI_start_raw, ITI_start_zeroed, ITI_start_TR, ITI_duration, ITI_accuracy
22,1,99999,99999,99999,99999,99999,99999,8,0,0,1,99999,99999,9,1,0.5,1,99999
22,1,1, loy, loy12.jpg,87, You_see_an_American_telling_foreigners_that_the_US_is_an_evil_force_in_the_world.,3,10.061173,2.061173,1.030587,6,5.059858,4.50E+00,16.061709,8.061709,4.030854,4.50441,1
22,1,2, carem, careemo05.jpg,20, You_see_a_boy_telling_a_woman_that_she_looks_just_like_her_overweight_bulldog.,4,20.644233,12.644233,6.322117,6,4.770506,4.50E+00,26.644318,18.644318,9.322159,4.501572,1
22,1,3, lib, lib01.jpg,61, You_see_a_man_telling_his_fiancee_that_she_has_to_switch_to_his_political_party.,3,31.177483,23.177483,11.588741,6,4.196993,6,37.177499,29.177499,14.588749,6.001593,1
22,1,4, auth, auth07.jpg,7, You_see_an_employee_trying_to_undermine_all_of_her_bosss_ideas_in_front_of_others.,3,43.227504,35.227504,17.613752,6,5.084926,7.50E+00,49.227625,41.227625,20.613813,7.501664,1
22,1,5, carep, carephys13.jpg,43, You_see_a_teacher_hitting_a_student's_hand_with_a_ruler_for_falling_asleep_in_class.,4,56.7775,48.7775,24.38875,6,3.399431,4.50E+00,62.777553,54.777553,27.388777,4.501361,1
22,1,6, socn, socnorm02.jpg,107, You_see_a_man_staying_inside_his_home_with_the_shades_drawn_on_a_rare_sunny_day.,1,67.310803,59.310803,29.655401,6,5.581894,6,73.310892,65.310892,32.655446,6.001312,1
22,1,7, pur, pur06.jpg,96, You_see_a_teenage_male_in_a_dorm_bathroom_secretly_using_a_stranger's_toothbrush.,4,79.327445,71.327445,35.663722,6,5.176998,6,85.327467,77.327467,38.663733,6.001469,1
22,1,8, fair, fair13.jpg,58, You_see_a_woman_lying_about_the_number_of_vacation_days_she_has_taken_at_work.,3,91.34409,83.34409,41.672045,6,4.931091,4.50E+00,97.344189,89.344189,44.672095,4.501231,1
22,1,9, fair, fair07.jpg,52, You_see_a_student_getting_an_A_on_a_group_project_when_he_didn't_do_his_part.,3,101.860724,93.860724,46.930362,6,5.916242,3,107.860736,99.860736,49.930368,3.001038,1
22,1,10, loy, loy09.jpg,84, You_see_a_class_president_saying_on_TV_that_her_rival_college_is_a_better_school.,2,110.877386,102.877386,51.438693,6,4.876403,3,116.877435,108.877435,54.438717,3.001149,1
22,1,11, auth, auth11.jpg,11, You_see_a_staff_member_talking_loudly_and_interrupting_the_mayor's_speech_to_the_public.,3,119.894043,111.894043,55.947022,6,5.087793,6,125.894134,117.894134,58.947067,6.001447,1
22,1,12, carep, carephys05.jpg,35, You_see_a_man_lashing_his_pony_with_a_whip_for_breaking_loose_from_its_pen.,3,131.927387,123.927387,61.963694,6,5.549085,6,137.927493,129.927493,64.963746,6.00148,1
22,1,13, socn, socnorm14.jpg,119, You_see_a_teenage_girl_wearing_a_long_trench_coat_on_a_hot_summer_afternoon.,2,143.944059,135.944059,67.972029,6,5.152052,6,149.944172,141.944172,70.972086,6.001404,1
22,1,14, pur, pur08.jpg,98, You_see_a_homosexual_in_a_gay_bar_offering_sex_to_anyone_who_buys_him_a_drink.,3,155.960714,147.960714,73.980357,6,5.217171,7.50E+00,161.960731,153.960731,76.980365,7.501497,1
22,1,15, pur, pur03.jpg,93, You_see_a_drunk_elderly_man_offering_to_have_oral_sex_with_anyone_in_the_bar.,4,169.477325,161.477325,80.738662,6,4.37917,3,175.477359,167.477359,83.738679,3.001126,1
22,1,16, carem, careemo04.jpg,19, You_see_a_man_quickly_canceling_a_blind_date_as_soon_as_he_sees_the_woman.,3,178.493974,170.493974,85.246987,6,4.942364,3,184.494048,176.494048,88.247024,3.001062,1
22,1,17, loy, loy06.jpg,81, You_see_a_man_leaving_his_family_business_to_go_work_for_their_main_competitor.,3,187.510649,179.510649,89.755324,6,5.417543,4.50E+00,193.510777,185.510777,92.755389,4.501315,1
22,1,18, lib, lib12.jpg,72, You_see_a_father_requiring_his_son_to_take_up_the_family_restaurant_business.,2,198.027286,190.027286,95.013643,6,4.688772,3,204.027325,196.027325,98.013663,3.00112,1
22,1,19, pur, pur15.jpg,105, You_see_a_college_student_drinking_until_she_vomits_on_herself_and_falls_asleep.,4,207.060622,199.060622,99.530311,6,3.350224,3,213.060698,205.060698,102.530349,3.001169,1
22,1,20, socn, socnorm12.jpg,117, You_see_a_woman_watching_a_game_on_television_in_black-and-white_instead_of_color.,1,216.077262,208.077262,104.038631,6,3.769293,4.50E+00,222.077384,214.077384,107.038692,4.501231,1
22,1,21, carep, carephys03.jpg,33, You_see_someone_leaving_his_dog_outside_in_the_rain_after_it_dug_in_the_trash.,3,226.610593,218.610593,109.305297,6,5.180793,7.50E+00,232.610607,224.610607,112.305303,7.501472,1
22,1,22, loy, loy15.jpg,90, You_see_a_US_swimmer_cheering_as_a_Chinese_foe_beats_his_teammate_to_win_the_gold., NaN,240.127266,232.127266,116.063633,6, NaN,3,246.127431,238.127431,119.063715,3.001091,1
22,1,23, carem, careemo11.jpg,26, You_see_a_man_telling_a_woman_that_her_painting_looks_like_it_was_done_by_children.,3,249.143906,241.143906,120.571953,6,4.243018,6,255.14402,247.14402,123.57201,6.001457,1
22,1,24, carep, carephys14.jpg,44, You_see_a_woman_spanking_her_child_with_a_spatula_for_getting_bad_grades_in_school.,3,261.160564,253.160564,126.580282,6,5.555896,7.50E+00,267.16061,259.16061,129.580305,7.501712,1
22,1,25, lib, lib11.jpg,71, You_see_a_mother_forcing_her_daughter_to_enroll_as_a_pre-med_student_in_college.,2,274.677224,266.677224,133.338612,6,5.403284,4.50E+00,280.677261,272.677261,136.33863,4.501239,1
22,1,26, fair, fair14.jpg,59, You_see_a_professor_giving_a_bad_grade_to_a_student_just_because_he_dislikes_him.,4,285.193857,277.193857,138.596929,6,4.099617,6,291.193972,283.193972,141.596986,6.001501,1
