subID, run, pres_order, foundation, vigfile, vignum, vigtext, moral_decision, trialstart_raw, trialstart_zeroed, trialstart_TR, trialdur, RT, intended_jitter, ITI_start_raw, ITI_start_zeroed, ITI_start_TR, ITI_duration, ITI_accuracy
28,1,99999,99999,99999,99999,99999,99999,8,0,0,1,99999,99999,9,1,0.5,1,99999
28,1,1, lib, lib13.jpg,73, You_see_a_teacher_ordering_a_student_to_get_a_normal_haircut_before_coming_to_class.,2,10.038056,2.038056,1.019028,6,3.822147,3,16.038679,8.038679,4.019339,3.004346,1
28,1,2, carep, carephys02.jpg,32, You_see_a_woman_throwing_her_cat_across_the_room_for_scratching_the_furniture.,3,19.08625,11.08625,5.543125,6,4.03393,3,25.086363,17.086363,8.543182,3.001585,1
28,1,3, carep, carephys07.jpg,37, You_see_a_woman_snatching_away_her_dog's_food_for_making_a_mess_in_the_living_room.,2,28.1029,20.1029,10.05145,6,3.541873,6,34.102937,26.102937,13.051468,6.001435,1
28,1,4, carem, careemo11.jpg,26, You_see_a_man_telling_a_woman_that_her_painting_looks_like_it_was_done_by_children.,2,40.119584,32.119584,16.059792,6,4.692976,7.50E+00,46.119618,38.119618,19.059809,7.501561,1
28,1,5, lib, lib02.jpg,62, You_see_a_father_requiring_his_son_to_become_a_commercial_airline_pilot_like_him.,3,53.636227,45.636227,22.818114,6,3.950186,3,59.636269,51.636269,25.818135,3.001227,1
28,1,6, socn, socnorm04.jpg,109, You_see_a_woman_eating_dessert_before_her_main_entree_arrives_on_the_table.,1,62.652867,54.652867,27.326433,6,3.199312,4.50E+00,68.652886,60.652886,30.326443,4.501223,1
28,1,7, loy, loy10.jpg,85, You_see_a_Hollywood_star_agreeing_with_a_foreign_dictator's_denunciation_of_the_US.,2,73.169537,65.169537,32.584769,6,4.772279,3,79.16957,71.16957,35.584785,3.001192,1
28,1,8, lib, lib01.jpg,61, You_see_a_man_telling_his_fiancee_that_she_has_to_switch_to_his_political_party.,3,82.18619,74.18619,37.093095,6,4.555473,3,88.186298,80.186298,40.093149,3.001111,1
28,1,9, socn, socnorm05.jpg,110, You_see_a_woman_continuing_to_wear_a_large_sun_hat_inside_her_apartment_complex.,1,91.202849,83.202849,41.601425,6,3.115621,4.50E+00,97.202905,89.202905,44.601452,4.501273,1
28,1,10, carem, careemo15.jpg,30, You_see_a_man_laughing_at_a_disabled_co-worker_while_at_an_office_softball_game.,3,101.719502,93.719502,46.859751,6,3.285811,4.50E+00,107.719617,99.719617,49.859808,4.50121,1
28,1,11, carem, careemo12.jpg,27, You_see_a_woman_clearly_avoiding_sitting_next_to_an_obese_woman_on_the_bus.,2,112.23616,104.23616,52.11808,6,3.77585,4.50E+00,118.236195,110.236195,55.118097,4.501272,1
28,1,12, fair, fair01.jpg,46, You_see_a_student_copying_a_classmate's_answer_sheet_on_a_makeup_final_exam.,3,122.75282,114.75282,57.37641,6,3.817096,3,128.75289,120.75289,60.376445,3.001053,1
28,1,13, fair, fair15.jpg,60, You_see_a_politician_using_federal_tax_dollars_to_build_an_extension_on_his_home.,4,131.769468,123.769468,61.884734,6,4.023176,4.50E+00,137.769535,129.769535,64.884767,4.501272,1
28,1,14, carep, carephys11.jpg,41, You_see_a_boy_placing_a_thumbtack_sticking_up_on_the_chair_of_another_student.,3,142.286135,134.286135,67.143067,6,3.419248,4.50E+00,148.286213,140.286213,70.143107,4.501189,1
28,1,15, pur, pur12.jpg,102, You_see_a_man_searching_through_the_trash_to_find_women's_discarded_underwear.,3,152.802785,144.802785,72.401393,6,3.745349,4.50E+00,158.802811,150.802811,75.401405,4.501201,1
28,1,16, fair, fair10.jpg,55, You_see_a_girl_asking_for_allowance_even_though_her_brother_did_her_chores_for_her.,2,163.31945,155.31945,77.659725,6,3.826481,6,169.319489,161.319489,80.659745,6.001311,1
28,1,17, carem, careemo13.jpg,28, You_see_a_girl_telling_a_boy_that_his_older_brother_is_much_more_attractive_than_him.,2,175.3361,167.3361,83.66805,6,3.119554,4.50E+00,181.336127,173.336127,86.668063,4.501281,1
28,1,18, loy, loy09.jpg,84, You_see_a_class_president_saying_on_TV_that_her_rival_college_is_a_better_school.,2,185.852757,177.852757,88.926379,6,4.897759,7.50E+00,191.852833,183.852833,91.926417,7.501739,1
28,1,19, auth, auth03.jpg,3, You_see_a_girl_repeatedly_interrupting_her_teacher_as_he_explains_a_new_concept.,3,199.36942,191.36942,95.68471,6,5.104702,3,205.36948,197.36948,98.68474,3.001071,1
28,1,20, auth, auth07.jpg,7, You_see_an_employee_trying_to_undermine_all_of_her_bosss_ideas_in_front_of_others.,3,208.402749,200.402749,100.201375,6,4.192254,4.50E+00,214.402769,206.402769,103.201385,4.501259,1
28,1,21, carem, careemo05.jpg,20, You_see_a_boy_telling_a_woman_that_she_looks_just_like_her_overweight_bulldog.,3,218.919406,210.919406,105.459703,6,3.696345,6,224.919509,216.919509,108.459754,6.001436,1
28,1,22, fair, fair06.jpg,51, You_see_a_judge_taking_on_a_criminal_case_although_he_is_friends_with_the_defendant.,4,230.936066,222.936066,111.468033,6,4.083398,6,236.936076,228.936076,114.468038,6.001526,1
28,1,23, loy, loy12.jpg,87, You_see_an_American_telling_foreigners_that_the_US_is_an_evil_force_in_the_world.,2,242.952713,234.952713,117.476356,6,4.75957,4.50E+00,248.952777,240.952777,120.476389,4.501343,1
